registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Installed capacity (MW),delivery capacity (MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,26,-6.45,2023-11-17T23:00:00,2023-11-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.69,2023-11-18T03:00:00,2023-11-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,26,-6.4,2023-11-18T03:00:00,2023-11-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.82,2023-11-18T07:00:00,2023-11-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.69,2023-11-18T07:00:00,2023-11-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.94,2023-11-18T11:00:00,2023-11-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.89,2023-11-18T11:00:00,2023-11-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.94,2023-11-18T15:00:00,2023-11-18T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,11.92,2023-11-18T15:00:00,2023-11-18T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-1.38,2023-11-18T19:00:00,2023-11-18T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,8.75,2023-11-18T19:00:00,2023-11-18T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,10.4,2023-11-18T23:00:00,2023-11-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,34,-3.85,2023-11-18T23:00:00,2023-11-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.69,2023-11-19T03:00:00,2023-11-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,34,-1.54,2023-11-19T03:00:00,2023-11-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-3.5,2023-11-19T07:00:00,2023-11-19T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.69,2023-11-19T07:00:00,2023-11-19T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.52,2023-11-19T11:00:00,2023-11-19T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,13.64,2023-11-19T11:00:00,2023-11-19T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-4.86,2023-11-19T15:00:00,2023-11-19T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,26,14.43,2023-11-19T15:00:00,2023-11-19T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-0.98,2023-11-19T19:00:00,2023-11-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.69,2023-11-19T19:00:00,2023-11-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,34,-1.33,2023-11-19T23:00:00,2023-11-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,21,10.43,2023-11-19T23:00:00,2023-11-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,34,-0.43,2023-11-20T03:00:00,2023-11-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,21,10.46,2023-11-20T03:00:00,2023-11-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.32,2023-11-20T07:00:00,2023-11-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,30,12.5,2023-11-20T07:00:00,2023-11-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.91,2023-11-20T11:00:00,2023-11-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,30,12.5,2023-11-20T11:00:00,2023-11-20T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-6.49,2023-11-20T15:00:00,2023-11-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,18,17.48,2023-11-20T15:00:00,2023-11-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-4.64,2023-11-20T19:00:00,2023-11-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,30,12.5,2023-11-20T19:00:00,2023-11-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,34,9.82,2023-11-20T23:00:00,2023-11-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,26,-3.93,2023-11-20T23:00:00,2023-11-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,31,10.24,2023-11-21T03:00:00,2023-11-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,26,-2.73,2023-11-21T03:00:00,2023-11-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.08,2023-11-21T07:00:00,2023-11-21T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-6.35,2023-11-21T11:00:00,2023-11-21T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.9,2023-11-21T15:00:00,2023-11-21T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.86,2023-11-22T07:00:00,2023-11-22T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-6.98,2023-11-22T11:00:00,2023-11-22T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-3.94,2023-11-22T15:00:00,2023-11-22T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-2,2023-11-22T19:00:00,2023-11-22T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,29,0,2023-11-22T23:00:00,2023-11-23T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,35,4.7,2023-11-23T03:00:00,2023-11-23T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-0.94,2023-11-23T07:00:00,2023-11-23T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,4.05,2023-11-23T15:00:00,2023-11-23T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRL,52,33,9,2023-11-23T23:00:00,2023-11-24T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,1.62,2023-11-23T23:00:00,2023-11-24T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,3,2023-11-24T03:00:00,2023-11-24T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-1.92,2023-11-24T07:00:00,2023-11-24T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-6.53,2023-11-24T11:00:00,2023-11-24T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.12,2023-11-24T15:00:00,2023-11-24T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.5,2023-11-26T07:00:00,2023-11-26T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-8.14,2023-11-26T11:00:00,2023-11-26T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-9.27,2023-11-26T15:00:00,2023-11-26T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-7.5,2023-11-27T03:00:00,2023-11-27T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-8.98,2023-11-27T07:00:00,2023-11-27T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-3.5,2023-11-27T15:00:00,2023-11-27T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.79,2023-11-27T19:00:00,2023-11-27T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-8,2023-11-29T03:00:00,2023-11-29T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-9.25,2023-11-29T07:00:00,2023-11-29T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-8.43,2023-11-29T11:00:00,2023-11-29T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-6.96,2023-11-29T19:00:00,2023-11-29T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-4.86,2023-11-30T03:00:00,2023-11-30T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-5.02,2023-11-30T07:00:00,2023-11-30T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,36,-9,2023-11-30T11:00:00,2023-11-30T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-8.9,2023-11-30T19:00:00,2023-11-30T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-2.49,2023-11-30T23:00:00,2023-12-01T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-0.18,2023-12-01T03:00:00,2023-12-01T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-10.17,2023-12-01T07:00:00,2023-12-01T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-13.47,2023-12-01T11:00:00,2023-12-01T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-9.43,2023-12-01T19:00:00,2023-12-01T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,22,-8.76,2023-12-01T23:00:00,2023-12-02T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,28,-6.4,2023-12-02T03:00:00,2023-12-02T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-6.43,2023-12-02T07:00:00,2023-12-02T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-6.32,2023-12-02T11:00:00,2023-12-02T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-8.19,2023-12-02T15:00:00,2023-12-02T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-8.19,2023-12-02T19:00:00,2023-12-02T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-7.41,2023-12-02T23:00:00,2023-12-03T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,26,-6.74,2023-12-03T03:00:00,2023-12-03T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-5.12,2023-12-03T07:00:00,2023-12-03T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-3.85,2023-12-03T11:00:00,2023-12-03T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-7.32,2023-12-03T15:00:00,2023-12-03T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-8.24,2023-12-03T19:00:00,2023-12-03T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,24,-7.65,2023-12-03T23:00:00,2023-12-04T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-4.98,2023-12-04T03:00:00,2023-12-04T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-6.02,2023-12-04T07:00:00,2023-12-04T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-6.39,2023-12-04T11:00:00,2023-12-04T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-7.34,2023-12-04T19:00:00,2023-12-04T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-5.63,2023-12-04T23:00:00,2023-12-05T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-3.46,2023-12-05T03:00:00,2023-12-05T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.6,2023-12-05T07:00:00,2023-12-05T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-5.35,2023-12-05T11:00:00,2023-12-05T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,38,-7.73,2023-12-05T19:00:00,2023-12-05T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-7.28,2023-12-05T23:00:00,2023-12-06T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-6.82,2023-12-06T03:00:00,2023-12-06T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,48,-9.74,2023-12-06T07:00:00,2023-12-06T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,48,-10.87,2023-12-06T11:00:00,2023-12-06T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,48,-10.91,2023-12-06T15:00:00,2023-12-06T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,48,-8.17,2023-12-06T19:00:00,2023-12-06T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-6.4,2023-12-06T23:00:00,2023-12-07T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-4.7,2023-12-07T03:00:00,2023-12-07T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-5.85,2023-12-07T07:00:00,2023-12-07T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.5,2023-12-07T11:00:00,2023-12-07T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-7.83,2023-12-07T15:00:00,2023-12-07T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.99,2023-12-07T19:00:00,2023-12-07T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-4.15,2023-12-08T03:00:00,2023-12-08T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-7.4,2023-12-08T07:00:00,2023-12-08T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-8,2023-12-08T11:00:00,2023-12-08T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-7.55,2023-12-08T15:00:00,2023-12-08T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-2,2023-12-08T23:00:00,2023-12-09T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,35,-3.55,2023-12-09T03:00:00,2023-12-09T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-3.83,2023-12-09T07:00:00,2023-12-09T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-5.77,2023-12-09T11:00:00,2023-12-09T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-6.75,2023-12-09T15:00:00,2023-12-09T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-0.92,2023-12-09T23:00:00,2023-12-10T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,30,-2.19,2023-12-10T03:00:00,2023-12-10T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-3,2023-12-10T07:00:00,2023-12-10T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.77,2023-12-10T11:00:00,2023-12-10T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-7.08,2023-12-10T15:00:00,2023-12-10T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.06,2023-12-10T19:00:00,2023-12-10T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,0.01,2023-12-10T23:00:00,2023-12-11T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,-2,2023-12-11T03:00:00,2023-12-11T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-4.98,2023-12-11T07:00:00,2023-12-11T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-5.94,2023-12-11T11:00:00,2023-12-11T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-6.36,2023-12-11T15:00:00,2023-12-11T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-6.14,2023-12-12T03:00:00,2023-12-12T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-7.16,2023-12-12T07:00:00,2023-12-12T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-6.11,2023-12-12T11:00:00,2023-12-12T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,42,-6.04,2023-12-12T15:00:00,2023-12-12T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-6.94,2023-12-12T23:00:00,2023-12-13T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-5.41,2023-12-13T03:00:00,2023-12-13T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-5.44,2023-12-13T07:00:00,2023-12-13T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-4.81,2023-12-13T11:00:00,2023-12-13T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-1.81,2023-12-13T15:00:00,2023-12-13T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.48,2023-12-13T19:00:00,2023-12-13T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-6.07,2023-12-13T23:00:00,2023-12-14T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-6.83,2023-12-14T03:00:00,2023-12-14T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-6.57,2023-12-14T07:00:00,2023-12-14T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.44,2023-12-14T11:00:00,2023-12-14T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,46,-2.57,2023-12-14T15:00:00,2023-12-14T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-6.24,2023-12-14T19:00:00,2023-12-14T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-6.63,2023-12-14T23:00:00,2023-12-15T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-6.82,2023-12-15T03:00:00,2023-12-15T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-7.39,2023-12-15T07:00:00,2023-12-15T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.87,2023-12-15T11:00:00,2023-12-15T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-8.28,2023-12-15T15:00:00,2023-12-15T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.36,2023-12-15T19:00:00,2023-12-15T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-3.54,2023-12-16T03:00:00,2023-12-16T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-6.62,2023-12-16T07:00:00,2023-12-16T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-6.77,2023-12-16T11:00:00,2023-12-16T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,5,-5.27,2023-12-16T15:00:00,2023-12-16T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.94,2023-12-16T19:00:00,2023-12-16T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,-1.6,2023-12-16T23:00:00,2023-12-17T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,33,1.8,2023-12-17T03:00:00,2023-12-17T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-0.1,2023-12-17T07:00:00,2023-12-17T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-2.66,2023-12-17T11:00:00,2023-12-17T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-3.98,2023-12-17T15:00:00,2023-12-17T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-4.99,2023-12-17T19:00:00,2023-12-17T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-3.54,2023-12-17T23:00:00,2023-12-18T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-1.82,2023-12-18T03:00:00,2023-12-18T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-4.87,2023-12-18T07:00:00,2023-12-18T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-5.39,2023-12-18T11:00:00,2023-12-18T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-5.56,2023-12-18T15:00:00,2023-12-18T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-5.89,2023-12-18T19:00:00,2023-12-18T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-5.17,2023-12-18T23:00:00,2023-12-19T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-4.08,2023-12-19T03:00:00,2023-12-19T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-5.51,2023-12-19T07:00:00,2023-12-19T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.63,2023-12-19T11:00:00,2023-12-19T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,45,-5.98,2023-12-19T15:00:00,2023-12-19T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.16,2023-12-19T19:00:00,2023-12-19T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-3.47,2023-12-19T23:00:00,2023-12-20T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,0.59,2023-12-20T03:00:00,2023-12-20T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,-3.76,2023-12-20T07:00:00,2023-12-20T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.77,2023-12-20T15:00:00,2023-12-20T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,40,-5.23,2023-12-20T19:00:00,2023-12-20T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,0.18,2023-12-20T23:00:00,2023-12-21T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,5.84,2023-12-21T03:00:00,2023-12-21T07:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-4,2023-12-21T07:00:00,2023-12-21T11:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-5.48,2023-12-21T11:00:00,2023-12-21T15:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-5.43,2023-12-21T15:00:00,2023-12-21T19:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,49,-3.37,2023-12-21T19:00:00,2023-12-21T23:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,31,2.12,2023-12-21T23:00:00,2023-12-22T03:00:00,,
EDF ENERGY CUSTOMERS LIMITED,BUSTB-1,Response,DRH,52,39,0.77,2023-12-22T07:00:00,2023-12-22T11:00:00,,
