registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery quantity (MW) ,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.5,2025-01-26T15:00:00,2025-01-26T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.06,2025-01-26T19:00:00,2025-01-26T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.5,2025-01-25T23:00:00,2025-01-26T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.5,2025-01-26T03:00:00,2025-01-26T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.8,2025-01-26T07:00:00,2025-01-26T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.96,2025-01-26T11:00:00,2025-01-26T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.15,2025-01-26T19:00:00,2025-01-26T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.64,2025-01-26T15:00:00,2025-01-26T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.83,2025-01-25T23:00:00,2025-01-26T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.69,2025-01-26T07:00:00,2025-01-26T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.44,2025-01-26T11:00:00,2025-01-26T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.42,2025-02-01T07:00:00,2025-02-01T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.25,2025-02-01T03:00:00,2025-02-01T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.76,2025-01-31T23:00:00,2025-02-01T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2,2025-02-02T11:00:00,2025-02-02T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.29,2025-02-02T11:00:00,2025-02-02T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.27,2025-02-02T03:00:00,2025-02-02T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.5,2025-02-02T03:00:00,2025-02-02T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.25,2025-02-02T19:00:00,2025-02-02T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.31,2025-02-01T23:00:00,2025-02-02T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.2,2025-02-02T19:00:00,2025-02-02T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2,2025-02-02T07:00:00,2025-02-02T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4,2025-02-01T23:00:00,2025-02-02T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.25,2025-02-02T15:00:00,2025-02-02T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.96,2025-02-02T07:00:00,2025-02-02T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.85,2025-02-02T15:00:00,2025-02-02T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.23,2025-02-04T15:00:00,2025-02-04T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.39,2025-02-04T11:00:00,2025-02-04T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.33,2025-02-04T19:00:00,2025-02-04T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.25,2025-02-04T11:00:00,2025-02-04T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.57,2025-02-04T19:00:00,2025-02-04T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.96,2025-02-05T03:00:00,2025-02-05T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6,2025-02-05T11:00:00,2025-02-05T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.69,2025-02-04T23:00:00,2025-02-05T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5,2025-02-05T07:00:00,2025-02-05T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.69,2025-02-06T03:00:00,2025-02-06T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.36,2025-02-06T11:00:00,2025-02-06T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.31,2025-02-05T23:00:00,2025-02-06T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.92,2025-02-07T07:00:00,2025-02-07T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.01,2025-02-07T11:00:00,2025-02-07T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.89,2025-02-06T23:00:00,2025-02-07T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.62,2025-02-07T15:00:00,2025-02-07T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.69,2025-02-07T03:00:00,2025-02-07T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.68,2025-02-07T19:00:00,2025-02-07T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.69,2025-02-07T23:00:00,2025-02-08T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.69,2025-02-08T03:00:00,2025-02-08T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.3,2025-02-08T19:00:00,2025-02-08T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.3,2025-02-08T15:00:00,2025-02-08T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,5.69,2025-02-08T07:00:00,2025-02-08T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.59,2025-02-08T03:00:00,2025-02-08T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.59,2025-02-08T19:00:00,2025-02-08T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.3,2025-02-08T11:00:00,2025-02-08T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.17,2025-02-08T07:00:00,2025-02-08T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3,2025-02-07T23:00:00,2025-02-08T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,0.92,2025-02-08T11:00:00,2025-02-08T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.48,2025-02-08T15:00:00,2025-02-08T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.62,2025-02-09T19:00:00,2025-02-09T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.7,2025-02-09T15:00:00,2025-02-09T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.44,2025-02-09T07:00:00,2025-02-09T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.95,2025-02-09T19:00:00,2025-02-09T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.77,2025-02-09T11:00:00,2025-02-09T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.77,2025-02-09T07:00:00,2025-02-09T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.74,2025-02-09T15:00:00,2025-02-09T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.31,2025-02-09T11:00:00,2025-02-09T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.43,2025-02-10T19:00:00,2025-02-10T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.18,2025-02-10T03:00:00,2025-02-10T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.5,2025-02-10T19:00:00,2025-02-10T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4,2025-02-09T23:00:00,2025-02-10T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.5,2025-02-09T23:00:00,2025-02-10T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.96,2025-02-10T23:00:00,2025-02-11T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.1,2025-02-10T23:00:00,2025-02-11T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.05,2025-02-12T03:00:00,2025-02-12T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.42,2025-02-12T19:00:00,2025-02-12T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.69,2025-02-11T23:00:00,2025-02-12T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.1,2025-02-12T19:00:00,2025-02-12T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.8,2025-02-13T19:00:00,2025-02-13T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.49,2025-02-13T03:00:00,2025-02-13T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6,2025-02-13T19:00:00,2025-02-13T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.18,2025-02-12T23:00:00,2025-02-13T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.28,2025-02-13T23:00:00,2025-02-14T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.25,2025-02-14T19:00:00,2025-02-14T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.14,2025-02-14T19:00:00,2025-02-14T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.09,2025-02-14T03:00:00,2025-02-14T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.03,2025-02-15T15:00:00,2025-02-15T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.97,2025-02-15T03:00:00,2025-02-15T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.1,2025-02-15T15:00:00,2025-02-15T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.04,2025-02-15T03:00:00,2025-02-15T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.25,2025-02-15T11:00:00,2025-02-15T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.85,2025-02-14T23:00:00,2025-02-15T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.8,2025-02-15T11:00:00,2025-02-15T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,1.95,2025-02-14T23:00:00,2025-02-15T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.71,2025-02-15T19:00:00,2025-02-15T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.29,2025-02-15T07:00:00,2025-02-15T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.41,2025-02-15T19:00:00,2025-02-15T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.75,2025-02-15T07:00:00,2025-02-15T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.41,2025-02-16T19:00:00,2025-02-16T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.75,2025-02-16T15:00:00,2025-02-16T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.5,2025-02-16T03:00:00,2025-02-16T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.09,2025-02-16T15:00:00,2025-02-16T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.38,2025-02-16T03:00:00,2025-02-16T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.45,2025-02-16T11:00:00,2025-02-16T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.64,2025-02-15T23:00:00,2025-02-16T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.25,2025-02-16T11:00:00,2025-02-16T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.96,2025-02-15T23:00:00,2025-02-16T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.2,2025-02-16T19:00:00,2025-02-16T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.5,2025-02-16T07:00:00,2025-02-16T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.89,2025-02-17T03:00:00,2025-02-17T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.96,2025-02-16T23:00:00,2025-02-17T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.2,2025-02-17T19:00:00,2025-02-17T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.6,2025-02-17T03:00:00,2025-02-17T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.18,2025-02-17T19:00:00,2025-02-17T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,7.33,2025-02-17T07:00:00,2025-02-17T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.53,2025-02-16T23:00:00,2025-02-17T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.76,2025-02-17T11:00:00,2025-02-17T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.57,2025-02-18T19:00:00,2025-02-18T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,8.17,2025-02-18T07:00:00,2025-02-18T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,8.08,2025-02-18T15:00:00,2025-02-18T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.05,2025-02-18T03:00:00,2025-02-18T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6,2025-02-18T11:00:00,2025-02-18T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.96,2025-02-17T23:00:00,2025-02-18T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.46,2025-02-18T19:00:00,2025-02-18T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.59,2025-02-19T03:00:00,2025-02-19T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6.61,2025-02-19T15:00:00,2025-02-19T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.11,2025-02-19T03:00:00,2025-02-19T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.23,2025-02-18T23:00:00,2025-02-19T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.5,2025-02-19T11:00:00,2025-02-19T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.69,2025-02-18T23:00:00,2025-02-19T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,8.69,2025-02-19T07:00:00,2025-02-19T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.5,2025-02-22T03:00:00,2025-02-22T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.23,2025-02-22T19:00:00,2025-02-22T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,7.69,2025-02-22T19:00:00,2025-02-22T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.22,2025-02-21T23:00:00,2025-02-22T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,8.8,2025-02-22T15:00:00,2025-02-22T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.08,2025-02-22T07:00:00,2025-02-22T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.25,2025-02-22T15:00:00,2025-02-22T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.74,2025-02-24T19:00:00,2025-02-24T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.44,2025-02-24T19:00:00,2025-02-24T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.5,2025-02-25T11:00:00,2025-02-25T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,5.69,2025-02-25T03:00:00,2025-02-25T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.69,2025-02-24T23:00:00,2025-02-25T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.75,2025-02-25T19:00:00,2025-02-25T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.5,2025-02-25T19:00:00,2025-02-25T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.58,2025-02-25T07:00:00,2025-02-25T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5,2025-02-25T03:00:00,2025-02-25T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.25,2025-02-26T19:00:00,2025-02-26T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6.69,2025-02-26T03:00:00,2025-02-26T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.44,2025-02-26T03:00:00,2025-02-26T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,7.69,2025-02-25T23:00:00,2025-02-26T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.39,2025-02-26T19:00:00,2025-02-26T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.25,2025-02-27T19:00:00,2025-02-27T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.5,2025-02-26T23:00:00,2025-02-27T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4.69,2025-02-27T03:00:00,2025-02-27T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.95,2025-02-27T07:00:00,2025-02-27T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.53,2025-02-27T11:00:00,2025-02-27T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.05,2025-02-27T19:00:00,2025-02-27T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.19,2025-02-27T15:00:00,2025-02-27T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.98,2025-02-26T23:00:00,2025-02-27T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6,2025-02-27T07:00:00,2025-02-27T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,2.79,2025-02-27T03:00:00,2025-02-27T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,4.95,2025-02-27T11:00:00,2025-02-27T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.34,2025-02-28T11:00:00,2025-02-28T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.92,2025-02-28T07:00:00,2025-02-28T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.86,2025-02-28T15:00:00,2025-02-28T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,5.2,2025-02-28T19:00:00,2025-02-28T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4,2025-02-27T23:00:00,2025-02-28T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,7.6,2025-02-28T07:00:00,2025-02-28T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.38,2025-02-28T03:00:00,2025-02-28T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,6.62,2025-02-28T15:00:00,2025-02-28T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.92,2025-02-28T11:00:00,2025-02-28T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.82,2025-02-28T19:00:00,2025-02-28T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,3.26,2025-02-27T23:00:00,2025-02-28T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,2.8,2025-02-28T03:00:00,2025-02-28T07:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.14,2025-03-01T11:00:00,2025-03-01T15:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,4,2025-03-01T07:00:00,2025-03-01T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,3.25,2025-02-28T23:00:00,2025-03-01T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.2,2025-03-01T19:00:00,2025-03-01T23:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1.2,2025-02-28T23:00:00,2025-03-01T03:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCL,43,7.15,2025-03-01T15:00:00,2025-03-01T19:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,1,2025-03-01T07:00:00,2025-03-01T11:00:00,,
SCOTTISHPOWER RENEWABLES (UK) LIMITED,WHLWB-1,Response,DCH,43,0.9,2025-03-01T15:00:00,2025-03-01T19:00:00,,
